"longitude","latitude","type","url","record","observation_type","scientific_name","country","state_province","begin_date","end_date","source","remote_resource","locality","coordinate_uncertainty_in_meters","recorded_by","last_modified"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4292/","UCMP:V:4292","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4292&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:10.093953"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4308/","UCMP:V:4308","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4308&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:10.697392"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4309/","UCMP:V:4309","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4309&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:10.748919"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4310/","UCMP:V:4310","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4310&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:10.807358"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4314/","UCMP:V:4314","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4314&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:10.907355"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4318/","UCMP:V:4318","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4318&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:11.074922"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4373/","UCMP:V:4373","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4373&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:12.619924"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4395/","UCMP:V:4395","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4395&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:13.074869"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4429/","UCMP:V:4429","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4429&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:14.047386"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4441/","UCMP:V:4441","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4441&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:14.349538"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4457/","UCMP:V:4457","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4457&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:14.778064"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4465/","UCMP:V:4465","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4465&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:14.987497"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4470/","UCMP:V:4470","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4470&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:15.038179"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4472/","UCMP:V:4472","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4472&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:15.087929"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4486/","UCMP:V:4486","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4486&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:15.599877"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4491/","UCMP:V:4491","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4491&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:15.859444"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4495/","UCMP:V:4495","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4495&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:15.975993"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5036/","UCMP:V:5036","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5036&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:17.228100"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5037/","UCMP:V:5037","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5037&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:17.252585"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5063/","UCMP:V:5063","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5063&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:17.553624"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5065/","UCMP:V:5065","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5065&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:17.604859"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5131/","UCMP:V:5131","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5131&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:19.199055"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5196/","UCMP:V:5196","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5196&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:21.020252"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5199/","UCMP:V:5199","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5199&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:21.104658"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5219/","UCMP:V:5219","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5219&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:21.657427"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5264/","UCMP:V:5264","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5264&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:22.992777"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5268/","UCMP:V:5268","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5268&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:23.118749"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5347/","UCMP:V:5347","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5347&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:25.509464"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5525/","UCMP:V:5525","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5525&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:30.043577"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5540/","UCMP:V:5540","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5540&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:30.572445"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5631/","UCMP:V:5631","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5631&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:32.896832"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5849/","UCMP:V:5849","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5849&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:38.346290"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5985/","UCMP:V:5985","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5985&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:41.608192"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A6377/","UCMP:V:6377","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V6377&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:50.881682"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A6384/","UCMP:V:6384","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V6384&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:51.058420"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A6409/","UCMP:V:6409","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V6409&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:51.697808"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A6732/","UCMP:V:6732","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V6732&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:59.086799"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A6944/","UCMP:V:6944","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V6944&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:04.164972"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8066/","UCMP:V:8066","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8066&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:33.259432"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8180/","UCMP:V:8180","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8180&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:36.703309"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8216/","UCMP:V:8216","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8216&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:37.629631"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8233/","UCMP:V:8233","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8233&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:38.063402"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8243/","UCMP:V:8243","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8243&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:38.346056"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8287/","UCMP:V:8287","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8287&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:39.515050"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8285/","UCMP:V:8285","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8285&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:39.456462"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8290/","UCMP:V:8290","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8290&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:39.606703"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8309/","UCMP:V:8309","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8309&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:40.045038"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8318/","UCMP:V:8318","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8318&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:40.298186"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8321/","UCMP:V:8321","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8321&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:40.499157"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8327/","UCMP:V:8327","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8327&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:40.665373"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8331/","UCMP:V:8331","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8331&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:40.783560"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8379/","UCMP:V:8379","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8379&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:42.005967"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8380/","UCMP:V:8380","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8380&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:42.037752"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8423/","UCMP:V:8423","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8423&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:43.100522"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8424/","UCMP:V:8424","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8424&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:43.125428"
